Bentham+Kilukarp+B487 datafile
2024-11-14 17:29:06
Slits: 1.000
Avg: 1
Comment: Testskaneerimine slot 4_0 (i')

00:00:03	-0.000001	0.099242	23.6	-1.6	4.5
00:02:06	-0.000001	0.102520	23.6	-1.6	4.5

nm	b487	kilu
300.00	-0.0000007	0.001965	0.099512	-0.000001
305.00	-0.0000002	0.004633	0.099526	-0.000001
310.00	-0.0000002	-0.001490	0.099540	-0.000001
315.00	-0.0000002	0.003714	0.099700	-0.000001
320.00	-0.0000002	0.000273	0.099714	-0.000001
325.00	-0.0000007	0.004431	0.099728	-0.000001
330.00	-0.0000005	0.002779	0.099741	-0.000001
335.00	-0.0000002	0.004404	0.099755	-0.000001
340.00	0.0000002	0.003347	0.099769	-0.000001
345.00	0.0000002	-0.000243	0.099783	-0.000001
350.00	0.0000002	-0.001151	0.099797	-0.000001
355.00	0.0000000	-0.002804	0.099810	-0.000001
360.00	-0.0000002	-0.000433	0.099824	-0.000001
365.00	-0.0000007	-0.002086	0.099838	-0.000001
370.00	-0.0000007	0.002221	0.099852	-0.000001
375.00	-0.0000002	-0.000326	0.099865	-0.000001
380.00	-0.0000002	0.000853	0.099879	-0.000001
385.00	0.0000002	-0.000353	0.099893	-0.000001
390.00	0.0000002	0.000378	0.099907	-0.000001
395.00	-0.0000002	-0.002616	0.099920	-0.000001
400.00	-0.0000004	-0.004156	0.099971	-0.000001
405.00	-0.0000002	0.000151	0.099984	-0.000001
410.00	0.0000000	-0.003141	0.099998	-0.000001
415.00	0.0000007	-0.004645	0.100012	-0.000001
420.00	0.0000002	0.002196	0.100026	-0.000001
425.00	0.0000002	-0.002735	0.100040	-0.000001
430.00	-0.0000002	0.002616	0.100053	-0.000001
435.00	-0.0000007	-0.006339	0.100067	-0.000001
440.00	-0.0000005	-0.006054	0.100081	-0.000001
445.00	-0.0000002	-0.005025	0.100095	-0.000001
450.00	0.0000002	0.000177	0.100108	-0.000001
455.00	0.0000002	0.002100	0.100122	-0.000001
460.00	0.0000002	-0.004917	0.100136	-0.000001
465.00	0.0000002	0.001476	0.100150	-0.000001
470.00	-0.0000002	0.000420	0.100163	-0.000001
475.00	-0.0000002	-0.003767	0.100177	-0.000001
480.00	0.0000017	-0.001992	0.100191	-0.000001
485.00	0.0000007	0.000378	0.100205	-0.000001
490.00	0.0000002	0.002302	0.100218	-0.000001
495.00	0.0000007	0.000351	0.100232	-0.000001
500.00	0.0000012	0.002721	0.100246	-0.000001
505.00	0.0000007	0.002856	0.100260	-0.000001
510.00	0.0000012	-0.002224	0.100273	-0.000001
515.00	0.0000012	-0.000449	0.100287	-0.000001
520.00	0.0000000	-0.002102	0.100301	-0.000001
525.00	0.0000002	-0.001222	0.100315	-0.000001
530.00	0.0000012	0.001447	0.100328	-0.000001
535.00	0.0000002	-0.001547	0.100342	-0.000001
540.00	0.0000002	-0.000965	0.100356	-0.000001
545.00	0.0000002	0.002150	0.100370	-0.000001
550.00	-0.0000002	0.003031	0.100383	-0.000001
555.00	-0.0000002	-0.003391	0.100397	-0.000001
560.00	-0.0000007	0.001662	0.100411	-0.000001
565.00	-0.0000002	0.001499	0.100425	-0.000001
