Bentham+Kilukarp+B487 datafile
2024-11-14 21:46:30
Slits: 1.000
Avg: 25
Comment: Rc slot 0_3 (Cousins R)

00:00:07	0.000000	0.099134	23.7	-1.6	4.4
00:03:18	0.000000	0.099576	23.7	-1.6	4.4
00:06:29	0.000000	0.099242	23.7	-1.6	4.4
00:09:40	0.000000	0.098437	23.7	-1.6	4.4
00:12:51	0.000000	0.099945	23.7	-1.6	4.4
00:16:03	0.000000	0.097555	23.7	-1.6	4.4
00:19:14	0.000000	0.097883	23.7	-1.6	4.4
00:22:26	-0.000001	0.099915	23.7	-1.6	4.4
00:25:37	-0.000001	0.098252	23.7	-1.6	4.4
00:26:53	-0.000001	0.097787	23.7	-1.6	4.4

nm	b487	kilu
525.00	-0.0000001	-0.001499	0.099150	0.000000
526.00	-0.0000009	-0.000395	0.099160	0.000000
527.00	-0.0000008	-0.001908	0.099171	0.000000
528.00	-0.0000009	-0.001597	0.099182	0.000000
529.00	-0.0000009	-0.001304	0.099192	0.000000
530.00	-0.0000009	-0.000700	0.099203	0.000000
531.00	-0.0000009	-0.001176	0.099214	0.000000
532.00	-0.0000009	-0.001294	0.099225	0.000000
533.00	-0.0000009	-0.002300	0.099235	0.000000
534.00	-0.0000010	-0.001846	0.099246	0.000000
535.00	-0.0000008	-0.001344	0.099257	0.000000
536.00	-0.0000007	-0.000747	0.099267	0.000000
537.00	-0.0000007	-0.001687	0.099278	0.000000
538.00	-0.0000006	-0.000619	0.099289	0.000000
539.00	-0.0000003	-0.001810	0.099299	0.000000
540.00	-0.0000000	-0.002292	0.099310	0.000000
541.00	0.0000003	-0.001069	0.099321	0.000000
542.00	0.0000011	-0.000459	0.099332	0.000000
543.00	0.0000022	-0.000649	0.099342	0.000000
544.00	0.0000039	-0.000439	0.099353	0.000000
545.00	0.0000071	-0.002125	0.099364	0.000000
546.00	0.0000127	-0.002112	0.099374	0.000000
547.00	0.0000227	-0.001353	0.099385	0.000000
548.00	0.0000417	-0.000619	0.099396	0.000000
549.00	0.0000784	-0.002334	0.099407	0.000000
550.00	0.0001502	-0.002876	0.099417	0.000000
551.00	0.0002900	-0.002451	0.099428	0.000000
552.00	0.0005669	-0.002027	0.099439	0.000000
553.00	0.0010312	-0.002634	0.099449	0.000000
554.00	0.0017635	-0.001422	0.099460	0.000000
555.00	0.0026936	-0.000938	0.099471	0.000000
