Bentham+Kilukarp+B487 datafile
2024-11-14 16:31:43
Slits: 1.000
Avg: 1
Comment: Testskaneerimine slot 0_0 (tyhi)

00:00:03	-0.000000	0.097603	23.5	-1.6	4.5
00:02:05	-0.000000	0.096262	23.5	-1.6	4.5

nm	b487	kilu
300.00	-0.0000010	-0.001379	0.097491	-0.000000
305.00	-0.0000010	-0.001373	0.097486	-0.000000
310.00	-0.0000005	-0.003454	0.097480	-0.000000
315.00	0.0000000	-0.001451	0.097414	-0.000000
320.00	-0.0000002	0.001535	0.097408	-0.000000
325.00	-0.0000002	0.000945	0.097403	-0.000000
330.00	-0.0000010	-0.000241	0.097397	-0.000000
335.00	-0.0000007	0.000956	0.097391	-0.000000
340.00	-0.0000017	0.002303	0.097386	-0.000000
345.00	-0.0000005	0.000223	0.097380	-0.000000
350.00	0.0000000	0.001867	0.097374	-0.000000
355.00	0.0000000	-0.000213	0.097369	-0.000000
360.00	0.0000000	0.000538	0.097363	-0.000000
365.00	-0.0000012	0.001437	0.097357	-0.000000
370.00	-0.0000005	-0.000494	0.097352	-0.000000
375.00	-0.0000010	0.003088	0.097346	-0.000000
380.00	-0.0000010	0.002050	0.097340	-0.000000
385.00	0.0000229	-0.003606	0.097335	-0.000000
390.00	0.0055375	0.001168	0.097329	-0.000000
395.00	0.0096980	0.192657	0.097320	-0.000000
400.00	0.0128923	-0.001037	0.097299	-0.000000
405.00	0.0147610	-0.003118	0.097293	-0.000000
410.00	0.0188224	-0.002814	0.097288	-0.000000
415.00	0.0234519	-0.000424	0.097282	-0.000000
420.00	0.0251761	-0.000121	0.097276	-0.000000
425.00	0.0299003	-0.000413	0.097271	-0.000000
430.00	0.0325714	-0.000407	0.097265	-0.000000
435.00	0.0334285	-0.002488	0.097259	-0.000000
440.00	0.0349085	-0.002333	0.097254	-0.000000
445.00	0.0364558	0.001249	0.097248	-0.000000
450.00	0.0369417	0.002148	0.097242	-0.000000
455.00	0.0364234	0.000366	0.097237	-0.000000
460.00	0.0411028	-0.001268	0.097231	-0.000000
465.00	0.0444441	0.000824	0.097225	-0.000000
470.00	0.0436741	0.000681	0.097220	-0.000000
475.00	0.0408810	0.000985	0.097214	-0.000000
480.00	0.0361195	0.003672	0.097208	-0.000000
485.00	0.0319933	0.001145	0.097203	-0.000000
490.00	0.0298480	0.002492	0.097197	-0.000000
495.00	0.0304834	-0.000632	0.097191	-0.000000
