Bentham+Kilukarp+B487 datafile
2024-11-15 19:54:23
Slits: 1.000
Avg: 25
Comment: r' filter slot 3_0 (SDSS r')

00:00:07	0.000000	0.103742	24.0	-1.5	4.3
00:03:18	0.000000	0.102717	24.0	-1.5	4.3
00:06:29	0.000000	0.101900	24.0	-1.5	4.3
00:09:40	0.000000	0.101453	24.0	-1.5	4.3
00:12:50	0.000000	0.102067	24.0	-1.5	4.3
00:16:03	-0.000001	0.099313	24.0	-1.5	4.3
00:16:41	-0.000001	0.100541	24.0	-1.5	4.3

nm	b487	kilu
525.00	0.0000047	-0.001080	0.103707	0.000000
526.00	0.0000034	-0.001049	0.103682	0.000000
527.00	0.0000028	-0.000887	0.103657	0.000000
528.00	0.0000024	-0.001547	0.103632	0.000000
529.00	0.0000022	-0.002113	0.103607	0.000000
530.00	0.0000020	-0.002505	0.103582	0.000000
531.00	0.0000018	-0.001735	0.103558	0.000000
532.00	0.0000019	-0.002032	0.103533	0.000000
533.00	0.0000020	-0.002412	0.103508	0.000000
534.00	0.0000022	-0.003377	0.103483	0.000000
535.00	0.0000024	-0.001379	0.103458	0.000000
536.00	0.0000028	-0.000961	0.103433	0.000000
537.00	0.0000032	-0.001907	0.103408	0.000000
538.00	0.0000037	-0.001161	0.103383	0.000000
539.00	0.0000046	-0.000862	0.103358	0.000000
540.00	0.0000055	-0.001296	0.103333	0.000000
541.00	0.0000068	-0.001331	0.103309	0.000000
542.00	0.0000086	-0.000495	0.103284	0.000000
543.00	0.0000110	0.000388	0.103259	0.000000
544.00	0.0000146	0.001122	0.103234	0.000000
545.00	0.0000196	-0.000319	0.103209	0.000000
546.00	0.0000267	-0.001165	0.103184	0.000000
547.00	0.0000371	-0.000603	0.103159	0.000000
548.00	0.0000526	-0.001377	0.103134	0.000000
549.00	0.0000756	-0.001430	0.103109	0.000000
550.00	0.0001098	-0.001071	0.103085	0.000000
551.00	0.0001610	-0.000569	0.103060	0.000000
552.00	0.0002424	-0.000866	0.103035	0.000000
553.00	0.0003636	-0.001873	0.103010	0.000000
554.00	0.0005607	-0.001878	0.102985	0.000000
555.00	0.0008742	0.000019	0.102960	0.000000
556.00	0.0013613	-0.001470	0.102935	0.000000
557.00	0.0021557	-0.001231	0.102910	0.000000
558.00	0.0033971	-0.000622	0.102885	0.000000
559.00	0.0054169	-0.000442	0.102860	0.000000
560.00	0.0086470	-0.000083	0.102836	0.000000
561.00	0.0137443	-0.000112	0.102811	0.000000
562.00	0.0214618	0.000348	0.102786	0.000000
563.00	0.0330705	-0.000539	0.102761	0.000000
564.00	0.0485898	-0.000617	0.102690	0.000000
565.00	0.0667978	0.000607	0.102670	0.000000
566.00	0.0850796	0.000621	0.102650	0.000000
567.00	0.1024858	-0.000170	0.102631	0.000000
568.00	0.1185474	-0.000496	0.102611	0.000000
569.00	0.1326657	0.000025	0.102591	0.000000
570.00	0.1451125	0.000557	0.102571	0.000000
571.00	0.1550469	0.001101	0.102551	0.000000
572.00	0.1622722	0.000227	0.102531	0.000000
573.00	0.1669324	-0.000450	0.102511	0.000000
574.00	0.1693009	-0.000752	0.102492	0.000000
575.00	0.1703931	0.000454	0.102472	0.000000
576.00	0.1710888	0.000593	0.102452	0.000000
577.00	0.1720947	0.000040	0.102432	0.000000
578.00	0.1736604	0.000150	0.102412	0.000000
579.00	0.1756834	0.000032	0.102392	0.000000
580.00	0.1779591	-0.001074	0.102372	0.000000
581.00	0.1801756	-0.001728	0.102353	0.000000
582.00	0.1820899	-0.000802	0.102333	0.000000
583.00	0.1835468	-0.000949	0.102313	0.000000
584.00	0.1846103	-0.001054	0.102293	0.000000
585.00	0.1852308	-0.000671	0.102273	0.000000
586.00	0.1856546	-0.000156	0.102253	0.000000
587.00	0.1858881	0.000704	0.102233	0.000000
588.00	0.1860528	0.000056	0.102213	0.000000
589.00	0.1861344	-0.000204	0.102194	0.000000
590.00	0.1861599	-0.000447	0.102174	0.000000
591.00	0.1860496	0.000140	0.102154	0.000000
592.00	0.1858289	0.000773	0.102134	0.000000
593.00	0.1855442	-0.000160	0.102114	0.000000
594.00	0.1852468	-0.000129	0.102094	0.000000
595.00	0.1850965	0.000082	0.102074	0.000000
596.00	0.1851029	-0.001507	0.102055	0.000000
597.00	0.1853731	-0.000558	0.102035	0.000000
598.00	0.1858961	-0.001629	0.102015	0.000000
599.00	0.1865374	-0.001764	0.101995	0.000000
600.00	0.1872714	-0.000874	0.101975	0.000000
601.00	0.1879975	0.000451	0.101955	0.000000
602.00	0.1885572	-0.000143	0.101935	0.000000
603.00	0.1889517	0.001272	0.101886	0.000000
604.00	0.1891159	0.000258	0.101875	0.000000
605.00	0.1891314	-0.000369	0.101864	0.000000
606.00	0.1890880	-0.000203	0.101853	0.000000
607.00	0.1890508	-0.000043	0.101842	0.000000
608.00	0.1891345	-0.001004	0.101831	0.000000
609.00	0.1894087	0.000020	0.101820	0.000000
610.00	0.1898177	-0.000851	0.101809	0.000000
611.00	0.1904327	-0.001597	0.101799	0.000000
612.00	0.1911206	-0.001241	0.101788	0.000000
613.00	0.1917541	-0.000586	0.101777	0.000000
614.00	0.1923106	-0.001517	0.101766	0.000000
615.00	0.1926848	-0.001286	0.101755	0.000000
616.00	0.1928607	-0.001054	0.101744	0.000000
617.00	0.1928335	0.000131	0.101733	0.000000
618.00	0.1926576	0.000482	0.101723	0.000000
619.00	0.1924417	-0.000688	0.101712	0.000000
620.00	0.1922386	-0.001046	0.101701	0.000000
621.00	0.1920419	-0.000398	0.101690	0.000000
