Bentham+Kilukarp+B487 datafile
2024-11-15 18:16:05
Slits: 1.000
Avg: 25
Comment: zs' referents 2 slot 0_0 (tyhi)

00:00:07	-0.000001	0.102234	23.9	-1.5	4.3
00:03:19	0.000000	0.102335	23.9	-1.5	4.3
00:06:30	0.000000	0.101775	23.9	-1.5	4.3
00:09:41	0.000000	0.104082	23.9	-1.5	4.3
00:12:52	0.000000	0.102037	23.9	-1.5	4.3
00:16:03	0.000000	0.103039	23.9	-1.5	4.3
00:19:14	0.000000	0.102967	23.9	-1.5	4.3
00:20:43	0.000000	0.102240	23.9	-1.5	4.3

nm	b487	kilu
750.00	0.1585358	0.000604	0.102237	-0.000001
751.00	0.1574112	0.000393	0.102240	-0.000001
752.00	0.1563174	-0.000605	0.102242	-0.000001
753.00	0.1552562	0.001157	0.102245	-0.000001
754.00	0.1541841	0.000279	0.102247	-0.000001
755.00	0.1531244	-0.000618	0.102250	-0.000001
756.00	0.1520151	-0.000376	0.102252	-0.000001
757.00	0.1509523	0.000450	0.102255	-0.000001
758.00	0.1498453	-0.000160	0.102257	-0.000001
759.00	0.1486531	-0.000032	0.102260	-0.000001
760.00	0.1470962	-0.000439	0.102262	-0.000001
761.00	0.1463813	-0.000215	0.102264	-0.000001
762.00	0.1454298	-0.000778	0.102267	-0.000001
763.00	0.1442047	-0.001311	0.102269	-0.000001
764.00	0.1433027	0.000719	0.102272	-0.000001
765.00	0.1423160	0.001545	0.102274	-0.000001
766.00	0.1413596	0.000428	0.102277	-0.000001
767.00	0.1404065	-0.001106	0.102279	-0.000000
768.00	0.1393654	-0.000614	0.102282	-0.000000
769.00	0.1383642	-0.000849	0.102284	-0.000000
770.00	0.1373119	0.000102	0.102287	-0.000000
771.00	0.1362804	0.000803	0.102289	-0.000000
772.00	0.1353224	0.000682	0.102291	-0.000000
773.00	0.1343101	0.001144	0.102294	-0.000000
774.00	0.1333057	0.000504	0.102296	-0.000000
775.00	0.1323078	-0.000780	0.102299	-0.000000
776.00	0.1313738	-0.000699	0.102301	-0.000000
